1558696291,"2d979ce6f8fbb9b5635c57ff0a7729f4","completion",16,0,"percep_high","3","in","64","6","3956","prenaient l’avion ","10858","64","0.5","pl","pl","0.5",-0.5,15,"percep","low",0.5,0.5,1
1558696291,"2d979ce6f8fbb9b5635c57ff0a7729f4","completion",21,0,"stat_high","6","in","36","6","11233","lui ont fait vivre un cauchemar lors du babysitting ","28410","36","0.5","pl","pl","0.5",-0.5,16,"stat","low",-0.5,0.5,1
1558696291,"2d979ce6f8fbb9b5635c57ff0a7729f4","completion",13,0,"stat_high","2","in","15","6","3400","n’aimaient pas tellement l’avocat ","19787","15","0.5","pl","pl","0.5",-0.5,17,"stat","low",-0.5,0.5,1
1558696291,"2d979ce6f8fbb9b5635c57ff0a7729f4","completion",25,0,"stat_high","8","in","21","6","6884","a été emprisonné pour viol","25465","21","0.5","pl","sg","-0.5",-0.5,18,"stat","low",-0.5,0.5,0
1558696291,"2d979ce6f8fbb9b5635c57ff0a7729f4","completion",20,0,"percep_high","5","in","63","6","34388","jouait de la guitare ","9583","63","0.5","sg","sg","0.5",-0.5,19,"percep","low",0.5,0.5,1
1558696291,"2d979ce6f8fbb9b5635c57ff0a7729f4","completion",40,0,"percep_low","15","in","48","6","10190","regardaient un autre film ","12041","56","-0.5","sg","pl","-0.5",-0.5,20,"percep","high",0.5,-0.5,0
1558697971,"7094438871b820f45f37cd172699567c","completion",38,0,"percep_low","14","in","9","7","4169","ont fait l'opération.","12955","9","0.5","pl","pl","0.5",0.5,1,"percep","high",0.5,-0.5,1
1558697971,"7094438871b820f45f37cd172699567c","completion",18,0,"percep_high","4","in","30","7","7012","ont souri.","4992","30","0.5","pl","pl","0.5",0.5,2,"percep","low",0.5,0.5,1
1558697971,"7094438871b820f45f37cd172699567c","completion",31,0,"stat_low","11","in","11","7","5638","est là-bas.","8141","11","0.5","pl","sg","-0.5",0.5,3,"stat","high",-0.5,-0.5,0
1558697971,"7094438871b820f45f37cd172699567c","completion",19,0,"stat_high","5","in","24","7","4700","enseigne le français.","10170","24","0.5","sg","sg","0.5",0.5,4,"stat","low",-0.5,0.5,1
1558697971,"7094438871b820f45f37cd172699567c","completion",14,0,"percep_high","2","in","39","7","5011","joue.","4489","39","0.5","pl","sg","-0.5",0.5,5,"percep","low",0.5,0.5,0
1558697971,"7094438871b820f45f37cd172699567c","completion",34,0,"percep_low","12","in","35","7","4169","discutent.","8794","35","0.5","pl","pl","0.5",0.5,6,"percep","high",0.5,-0.5,1
1558697971,"7094438871b820f45f37cd172699567c","completion",26,0,"percep_high","8","in","56","7","7703","jouent aux billes.","6728","72","-0.5","pl","pl","0.5",0.5,7,"percep","low",0.5,0.5,1
1558697971,"7094438871b820f45f37cd172699567c","completion",46,0,"percep_low","18","in","35","7","4057","est méritant.","8317","25","-0.5","sg","sg","0.5",0.5,8,"percep","high",0.5,-0.5,1
1558697971,"7094438871b820f45f37cd172699567c","completion",30,0,"percep_high","10","in","64","7","4272","a un joli chapeau.","7343","64","0.5","sg","sg","0.5",0.5,9,"percep","low",0.5,0.5,1
1558697971,"7094438871b820f45f37cd172699567c","completion",11,0,"stat_high","1","in","100","7","7381","sont à la mode.","8065","126","-0.5","sg","pl","-0.5",0.5,10,"stat","low",-0.5,0.5,0
1558697971,"7094438871b820f45f37cd172699567c","completion",50,0,"percep_low","20","in","24","7","4303","ont un pompon rose.","10122","24","0.5","sg","pl","-0.5",-0.5,11,"percep","high",0.5,-0.5,0
1558697971,"7094438871b820f45f37cd172699567c","completion",15,0,"stat_high","3","in","24","7","4231","lancent le javelot.","10936","24","0.5","pl","pl","0.5",-0.5,12,"stat","low",-0.5,0.5,1
1558697971,"7094438871b820f45f37cd172699567c","completion",35,0,"stat_low","13","in","34","7","5057","s'occupe de l'économie.","12482","34","0.5","pl","sg","-0.5",-0.5,13,"stat","high",-0.5,-0.5,0
1558697971,"7094438871b820f45f37cd172699567c","completion",47,0,"stat_low","19","in","48","7","6017","ont combattu en 39/45.","9796","48","0.5","sg","pl","-0.5",-0.5,14,"stat","high",-0.5,-0.5,0
1558697971,"7094438871b820f45f37cd172699567c","completion",27,0,"stat_high","9","in","6","7","3325","habite la rue de la Paix.","10509","6","0.5","pl","sg","-0.5",-0.5,15,"stat","low",-0.5,0.5,0
1558697971,"7094438871b820f45f37cd172699567c","completion",23,0,"stat_high","7","in","16","7","4683","sont à la FAC.","12152","16","0.5","sg","pl","-0.5",-0.5,16,"stat","low",-0.5,0.5,0
1558697971,"7094438871b820f45f37cd172699567c","completion",43,0,"stat_low","17","in","60","7","3405","l'attendent à la fin du concert.","11104","60","0.5","pl","pl","0.5",-0.5,17,"stat","high",-0.5,-0.5,1
1558697971,"7094438871b820f45f37cd172699567c","completion",39,0,"stat_low","15","in","63","7","5798","tournent le film.","7530","63","0.5","sg","pl","-0.5",-0.5,18,"stat","high",-0.5,-0.5,0
1558697971,"7094438871b820f45f37cd172699567c","completion",22,0,"percep_high","6","in","69","7","8040","vont naitre en mai.","15508","117","-0.5","pl","pl","0.5",-0.5,19,"percep","low",0.5,0.5,1
1558697971,"7094438871b820f45f37cd172699567c","completion",42,0,"percep_low","16","in","45","7","4749","ont écrit le discours.","7139","16","-0.5","pl","pl","0.5",-0.5,20,"percep","high",0.5,-0.5,1
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",26,0,"percep_high","8","in","72","8","16471","Faisaient du velo","88279","72","0.5","pl","pl","0.5",0.5,1,"percep","low",0.5,0.5,1
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",23,0,"stat_high","7","in","16","8","12210","L’avaient invité ","298107","16","0.5","sg","pl","-0.5",0.5,2,"stat","low",-0.5,0.5,0
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",43,0,"stat_low","17","in","60","8","10397","L’attende Après le spectacle ","94432","60","0.5","pl","sg","-0.5",0.5,3,"stat","high",-0.5,-0.5,0
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",50,0,"percep_low","20","in","24","8","8743","Encourageait son équipe ","31166","24","0.5","sg","sg","0.5",0.5,4,"percep","high",0.5,-0.5,1
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",18,0,"percep_high","4","in","30","8","11592","Ont posé devant l’eglise","57176","30","0.5","pl","pl","0.5",0.5,5,"percep","low",0.5,0.5,1
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",42,0,"percep_low","16","in","40","8","11846","Ne l’ont pas remarqué ","104996","16","-0.5","pl","pl","0.5",0.5,6,"percep","high",0.5,-0.5,1
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",15,0,"stat_high","3","in","24","8","11107","Avait participé aux JO","34714","24","0.5","pl","sg","-0.5",0.5,7,"stat","low",-0.5,0.5,0
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",35,0,"stat_low","13","in","34","8","30024","L’ont recommandés ","45089","34","0.5","pl","pl","0.5",0.5,8,"stat","high",-0.5,-0.5,1
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",38,0,"percep_low","14","in","9","8","8604","Venait de faire un malaise ","32436","9","0.5","pl","sg","-0.5",0.5,9,"percep","high",0.5,-0.5,0
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",47,0,"stat_low","19","in","48","8","11262","Revenaient du front ","72706","48","0.5","sg","pl","-0.5",0.5,10,"stat","high",-0.5,-0.5,0
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",11,0,"stat_high","1","in","126","8","45116","Ont ouvert le festival ","61786","126","0.5","sg","pl","-0.5",-0.5,11,"stat","low",-0.5,0.5,0
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",22,0,"percep_high","6","in","117","8","42070","Se cachaient pour éviter la leçon de piano ","184415","117","0.5","pl","pl","0.5",-0.5,12,"percep","low",0.5,0.5,1
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",31,0,"stat_low","11","in","11","8","7203","A fait la couverture de Paris Match la semaine dernière ","40526","11","0.5","pl","sg","-0.5",-0.5,13,"stat","high",-0.5,-0.5,0
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",34,0,"percep_low","12","in","35","8","9831","Préparaient la réunion du conseil","61436","35","0.5","pl","pl","0.5",-0.5,14,"percep","high",0.5,-0.5,1
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",39,0,"stat_low","15","in","63","8","12013","L’ont présenté à lui","45176","63","0.5","sg","pl","-0.5",-0.5,15,"stat","high",-0.5,-0.5,0
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",46,0,"percep_low","18","in","25","8","13565","Portait un badge ","31182","25","0.5","sg","sg","0.5",-0.5,16,"percep","high",0.5,-0.5,1
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",27,0,"stat_high","9","in","6","8","8260","Habite à la sortie du village ","42059","6","0.5","pl","sg","-0.5",-0.5,17,"stat","low",-0.5,0.5,0
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",14,0,"percep_high","2","in","39","8","11460","Était entré par une porte dérobée ","41926","39","0.5","pl","sg","-0.5",-0.5,18,"percep","low",0.5,0.5,0
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",19,0,"stat_high","5","in","24","8","9741","Passaient leur thèse de philosophie antique ","49455","24","0.5","sg","pl","-0.5",-0.5,19,"stat","low",-0.5,0.5,0
1558698959,"144c106878ad47b541d452cfa0bb4898","completion",30,0,"percep_high","10","in","64","8","10069","Mettait dès annotations sur la carte marine ","54527","64","0.5","sg","sg","0.5",-0.5,20,"percep","low",0.5,0.5,1
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",26,0,"percep_high","8","in","72","9","8878","allaient à l'école","20242","72","0.5","pl","pl","0.5",0.5,1,"percep","low",0.5,0.5,1
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",39,0,"stat_low","15","in","63","9","9146","jouent cette pièce","83428","63","0.5","sg","pl","-0.5",0.5,2,"stat","high",-0.5,-0.5,0
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",22,0,"percep_high","6","in","117","9","12700","jouaient du piano","39638","117","0.5","pl","pl","0.5",0.5,3,"percep","low",0.5,0.5,1
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",47,0,"stat_low","19","in","48","9","6972","étaieet blessés","52756","48","0.5","sg","sg","0.5",0.5,4,"stat","high",-0.5,-0.5,1
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",11,0,"stat_high","1","in","126","9","18585","fréquentaient cette chorale","151897","126","0.5","sg","pl","-0.5",0.5,5,"stat","low",-0.5,0.5,0
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",34,0,"percep_low","12","in","35","9","6413","travaillaient dans cette entreprise","51937","35","0.5","pl","pl","0.5",0.5,6,"percep","high",0.5,-0.5,1
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",14,0,"percep_high","2","in","39","9","9250","parlaient en sa faveur","45259","39","0.5","pl","pl","0.5",0.5,7,"percep","low",0.5,0.5,1
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",15,0,"stat_high","3","in","24","9","5605","a gagné la compétition","30274","24","0.5","pl","sg","-0.5",0.5,8,"stat","low",-0.5,0.5,0
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",27,0,"stat_high","9","in","6","9","9653","habite dans ce chateau","39724","6","0.5","pl","sg","-0.5",0.5,9,"stat","low",-0.5,0.5,0
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",43,0,"stat_low","17","in","60","9","6823","est sur scène","27242","60","0.5","pl","sg","-0.5",0.5,10,"stat","high",-0.5,-0.5,0
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",42,0,"percep_low","16","in","40","9","6622","dépassaient l'entendement","36449","16","-0.5","pl","pl","0.5",-0.5,11,"percep","high",0.5,-0.5,1
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",23,0,"stat_high","7","in","16","9","6068","fréquentaient cette université","46144","16","0.5","sg","pl","-0.5",-0.5,12,"stat","low",-0.5,0.5,0
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",31,0,"stat_low","11","in","11","9","7165","monte les marches du podium","56445","11","0.5","pl","sg","-0.5",-0.5,13,"stat","high",-0.5,-0.5,0
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",38,0,"percep_low","14","in","9","9","5912","s'étaient blessés","37746","9","0.5","pl","pl","0.5",-0.5,14,"percep","high",0.5,-0.5,1
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",18,0,"percep_high","4","in","30","9","7108","mangeaient le dessert","31879","30","0.5","pl","pl","0.5",-0.5,15,"percep","low",0.5,0.5,1
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",19,0,"stat_high","5","in","24","9","7781","jouaient dans l'équipe de hand ball","87946","24","0.5","sg","pl","-0.5",-0.5,16,"stat","low",-0.5,0.5,0
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",30,0,"percep_high","10","in","64","9","6021","leur donnait des consignes ","55951","64","0.5","sg","sg","0.5",-0.5,17,"percep","low",0.5,0.5,1
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",46,0,"percep_low","18","in","25","9","6560","demandait une augmentation","53343","25","0.5","sg","pl","-0.5",-0.5,18,"percep","high",0.5,-0.5,0
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",35,0,"stat_low","13","in","34","9","8121","gerent le budget","24577","34","0.5","pl","pl","0.5",-0.5,19,"stat","high",-0.5,-0.5,1
1558704097,"fd743cbc38d7571b2aa56865a8bb8b81","completion",50,0,"percep_low","20","in","24","9","6853","leur donnait des instructions","53596","24","0.5","sg","sg","0.5",-0.5,20,"percep","high",0.5,-0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",41,0,"stat_low","16","in","56","10","27500","ne faisaient qu'exécuter les ordres.","17573","56","0.5","pl","pl","0.5",0.5,1,"stat","high",-0.5,-0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",44,0,"percep_low","17","in","36","10","6465","pleuraient.","11161","17","-0.5","pl","pl","0.5",0.5,2,"percep","high",0.5,-0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",20,0,"percep_high","5","in","63","10","7831","racontait son cours avec passion.","33617","63","0.5","sg","sg","0.5",0.5,3,"percep","low",0.5,0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",45,0,"stat_low","18","in","66","10","7359","se comportait comme un cochon.","20228","66","0.5","sg","sg","0.5",0.5,4,"stat","high",-0.5,-0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",49,0,"stat_low","20","in","107","10","11413","leur a intimé de continuer l'entraînement.","33729","117","-0.5","sg","sg","0.5",0.5,5,"stat","high",-0.5,-0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",48,0,"percep_low","19","in","50","10","4908","semblait plus serein que les autres.","16018","50","0.5","sg","sg","0.5",0.5,6,"percep","high",0.5,-0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",36,0,"percep_low","13","in","7","10","3757","cachaient forcément quelque chose.","20749","7","0.5","pl","pl","0.5",0.5,7,"percep","high",0.5,-0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",13,0,"stat_high","2","in","15","10","3873","a porté plainte pour diffamation.","22438","15","0.5","pl","sg","-0.5",0.5,8,"stat","low",-0.5,0.5,0
1558705402,"09a9464379103c068344d8d1307521d8","completion",25,0,"stat_high","8","in","21","10","9557","lui ont promis une pyjama party.","20795","21","0.5","pl","pl","0.5",0.5,9,"stat","low",-0.5,0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",29,0,"stat_high","10","in","45","10","5371","devenait sénile avec le temps.","19586","45","0.5","sg","sg","0.5",0.5,10,"stat","low",-0.5,0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",33,0,"stat_low","12","in","54","10","12574","sont très accueillants.","20765","15","-0.5","pl","pl","0.5",-0.5,11,"stat","high",-0.5,-0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",32,0,"percep_low","11","in","136","10","63147","s'affairaient comme des abeilles.","16813","136","0.5","pl","pl","0.5",-0.5,12,"percep","high",0.5,-0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",21,0,"stat_high","6","in","36","10","4912","sont agités ce matin.","15536","36","0.5","pl","pl","0.5",-0.5,13,"stat","low",-0.5,0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",37,0,"stat_low","14","in","105","10","17166","l'ont opérée l'an dernier.","17045","105","0.5","pl","pl","0.5",-0.5,14,"stat","high",-0.5,-0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",24,0,"percep_high","7","in","56","10","11121","se plaignaient de sa violence verbale.","21102","56","0.5","sg","pl","-0.5",-0.5,15,"percep","low",0.5,0.5,0
1558705402,"09a9464379103c068344d8d1307521d8","completion",12,0,"percep_high","1","in","20","10","4451","s'occupe de leurs contrats.","13963","20","0.5","sg","sg","0.5",-0.5,16,"percep","low",0.5,0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",17,0,"stat_high","4","in","4","10","4311","avaient organisé un karaoké improvisé.","21640","4","0.5","pl","pl","0.5",-0.5,17,"stat","low",-0.5,0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",40,0,"percep_low","15","in","56","10","8400","couchait avec une stagiaire.","15592","56","0.5","sg","sg","0.5",-0.5,18,"percep","high",0.5,-0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",16,0,"percep_high","3","in","64","10","11842","témoignaient pour l'enquête.","18645","64","0.5","pl","pl","0.5",-0.5,19,"percep","low",0.5,0.5,1
1558705402,"09a9464379103c068344d8d1307521d8","completion",28,0,"percep_high","9","in","56","10","7812","marche en peignoir de soie dans la rue.","22900","98","-0.5","pl","sg","-0.5",-0.5,20,"percep","low",0.5,0.5,0
1558709568,"304fe14224ac0d1ecfa702bcac33340a","completion",22,0,"percep_high","6","in","117","11","17730","joue","4723","117","0.5","pl","sg","-0.5",0.5,1,"percep","low",0.5,0.5,0
1558709568,"304fe14224ac0d1ecfa702bcac33340a","completion",15,0,"stat_high","3","in","24","11","4756","court très vite. ","15489","24","0.5","pl","sg","-0.5",0.5,2,"stat","low",-0.5,0.5,0
1558709568,"304fe14224ac0d1ecfa702bcac33340a","completion",43,0,"stat_low","17","in","60","11","4668","fait son concert. ","8991","60","0.5","pl","sg","-0.5",0.5,3,"stat","high",-0.5,-0.5,0
1558709568,"304fe14224ac0d1ecfa702bcac33340a","completion",11,0,"stat_high","1","in","126","11","23185","était le plus célèbre. ","10057","126","0.5","sg","sg","0.5",0.5,4,"stat","low",-0.5,0.5,1
1558709568,"304fe14224ac0d1ecfa702bcac33340a","completion",26,0,"percep_high","8","in","72","11","5544","jouent","4018","72","0.5","pl","pl","0.5",0.5,5,"percep","low",0.5,0.5,1
1558709568,"304fe14224ac0d1ecfa702bcac33340a","completion",31,0,"stat_low","11","in","11","11","5011","joue dans son film préféré. ","11994","11","0.5","pl","sg","-0.5",0.5,6,"stat","high",-0.5,-0.5,0
1558709568,"304fe14224ac0d1ecfa702bcac33340a","completion",19,0,"stat_high","5","in","24","11","4882","enseigne à la fac. ","13217","24","0.5","sg","sg","0.5",0.5,7,"stat","low",-0.5,0.5,1
1558709568,"304fe14224ac0d1ecfa702bcac33340a","completion",38,0,"percep_low","14","in","9","11","2912","a arrêté de manger. ","11079","9","0.5","pl","sg","-0.5",0.5,8,"percep","high",0.5,-0.5,0
1558709568,"304fe14224ac0d1ecfa702bcac33340a","completion",23,0,"stat_high","7","in","16","11","3480","est son meilleur ami. ","7414","16","0.5","sg","sg","0.5",0.5,9,"stat","low",-0.5,0.5,1
1558709568,"304fe14224ac0d1ecfa702bcac33340a","completion",47,0,"stat_low","19","in","48","11","4411","se battaient. ","10760","48","0.5","sg","pl","-0.5",0.5,10,"stat","high",-0.5,-0.5,0
1558709568,"304fe14224ac0d1ecfa702bcac33340a","completion",34,0,"percep_low","12","in","35","11","3914","travaillent beaucoup. ","9321","35","0.5","pl","pl","0.5",-0.5,11,"percep","high",0.5,-0.5,1
1558709568,"304fe14224ac0d1ecfa702bcac33340a","completion",27,0,"stat_high","9","in","6","11","4412","a fait fortune dans l'informatique. ","30627","6","0.5","pl","sg","-0.5",-0.5,12,"stat","low",-0.5,0.5,0
