"","id","Time","MD5.hash","task","Ordre","seq","Condition","Item","in","rep.equation","RT.equation","completion","RT.completion","res.equation","cor.equation","nbr.NP1","nbr.comp","attachment","halfsession","helpsession","verbetype","prompt","vtype","prime","amount.cor.equation","age"
"101",8,1574686033,"8d31019ea897ea95d9368d58773fe4ea","completion",11,0,"stat_low","1","in","129","24594","est suspecté de détournement d'argent","21053","129",1,"pl","sg",0,1,17,"stat","low",0,0,19,"18"
"102",8,1574686033,"8d31019ea897ea95d9368d58773fe4ea","completion",37,0,"stat_high","27","in","75","9646","a parcouru le monde ","13273","75",1,"sg","sg",1,1,18,"stat","high",0,1,19,"18"
"103",8,1574686033,"8d31019ea897ea95d9368d58773fe4ea","completion",33,0,"stat_high","23","in","45","16328","deviennent de plus en plus connus","17970","45",1,"sg","pl",0,1,19,"stat","high",0,1,19,"18"
"104",8,1574686033,"8d31019ea897ea95d9368d58773fe4ea","completion",14,0,"percep_low","4","in","80","8266","vient de marcher sur le tapis rouge","16566","80",1,"pl","sg",0,1,20,"percep","low",1,0,19,"18"
"105",8,1574686033,"8d31019ea897ea95d9368d58773fe4ea","completion",27,0,"stat_low","17","in","104","17923","était âgé ","20357","104",1,"sg","sg",1,1,21,"stat","low",0,0,19,"18"
"106",8,1574686033,"8d31019ea897ea95d9368d58773fe4ea","completion",25,0,"stat_high","15","in","76","24866","veulent faire du piano","19660","76",1,"pl","pl",1,1,22,"stat","high",0,1,19,"18"
"107",8,1574686033,"8d31019ea897ea95d9368d58773fe4ea","completion",15,0,"stat_low","5","in","134","22236","est très fine","15638","136",0,"pl","sg",0,1,23,"stat","low",0,0,19,"18"
"108",8,1574686033,"8d31019ea897ea95d9368d58773fe4ea","completion",36,0,"percep_high","26","in","63","55492","rencontrent un grand succès","27122","63",1,"sg","pl",0,1,24,"percep","high",1,1,19,"18"
"109",8,1574686033,"8d31019ea897ea95d9368d58773fe4ea","completion",17,0,"stat_high","7","in","34","20996","fait du jazz","10881","34",1,"pl","sg",0,1,25,"stat","high",0,1,19,"18"
"110",8,1574686033,"8d31019ea897ea95d9368d58773fe4ea","completion",31,0,"stat_low","21","in","121","44522","ont mentit","12044","151",0,"pl","pl",1,1,26,"stat","low",0,0,19,"18"
"111",8,1574686033,"8d31019ea897ea95d9368d58773fe4ea","completion",35,0,"stat_low","25","in","92","23378","sont encore jeunes","16364","94",0,"pl","pl",1,1,27,"stat","low",0,0,19,"18"
"112",8,1574686033,"8d31019ea897ea95d9368d58773fe4ea","completion",38,0,"percep_low","28","in","86","10523","a fait le tour de France","15205","86",1,"sg","sg",1,1,28,"percep","low",1,0,19,"18"
"113",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",19,0,"stat_low","9","in","162","36779","n'a jamais fait d'études","16195","153",0,"sg","sg",1,0,1,"stat","low",0,0,19,"22"
"114",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",31,0,"stat_low","21","in","151","61919","les sous-payait","12880","151",1,"pl","sg",0,0,2,"stat","low",0,0,19,"22"
"115",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",21,0,"stat_high","11","in","3","61235","jamais ne reviendraient","24100","3",1,"sg","pl",0,0,3,"stat","high",0,1,19,"22"
"116",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",13,0,"stat_high","3","in","13","40638","les engageait","15572","13",1,"pl","sg",0,0,4,"stat","high",0,1,19,"22"
"117",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",28,0,"percep_high","18","in","29","24602","les avait espionnées","43802","9",0,"pl","sg",0,0,5,"percep","high",1,1,19,"22"
"118",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",33,0,"stat_high","23","in","45","39884","ne savaient pas leur texte","31019","45",1,"sg","pl",0,0,6,"stat","high",0,1,19,"22"
"119",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",34,0,"percep_low","24","in","137","52261","connaissait tout le monde","17138","139",0,"sg","sg",1,0,7,"percep","low",1,0,19,"22"
"120",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",23,0,"stat_low","13","in","135","24857","ont préparé toute la cérémonie","29328","127",0,"pl","pl",1,0,8,"stat","low",0,0,19,"22"
"121",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",14,0,"percep_low","4","in","80","11051","a joué dans le dernier Tarantino","21091","80",1,"pl","sg",0,0,9,"percep","low",1,0,19,"22"
"122",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",20,0,"percep_high","10","in","0","56672","n'avait pas démérité","17338","0",1,"sg","sg",1,0,10,"percep","high",1,1,19,"22"
"123",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",27,0,"stat_low","17","in","104","8817","se pavanait","22602","104",1,"sg","sg",1,0,11,"stat","low",0,0,19,"22"
"124",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",24,0,"percep_high","14","in","36","70401","jouaient pour l'Orchestre de Paris","19306","36",1,"sg","pl",0,0,12,"percep","high",1,1,19,"22"
"125",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",17,0,"stat_high","7","in","34","28019","avait fait 5 ans de prison","53156","34",1,"pl","sg",0,0,13,"stat","high",0,1,19,"22"
"126",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",11,0,"stat_low","1","in","169","11185","a fait scandale","11811","129",0,"pl","sg",0,0,14,"stat","low",0,0,19,"22"
"127",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",30,0,"percep_low","20","in","86","7194","travaillaient au dernier modèle de chez Renaut","22755","86",1,"sg","pl",0,1,15,"percep","low",1,0,19,"22"
"128",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",35,0,"stat_low","25","in","96","7461","la vannaient tout le temps","19364","94",0,"pl","pl",1,1,16,"stat","low",0,0,19,"22"
"129",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",37,0,"stat_high","27","in","75","19995","ont pourchassé Moby Dick","20860","75",1,"sg","pl",0,1,17,"stat","high",0,1,19,"22"
"130",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",16,0,"percep_high","6","in","-32","42181","a sévi au Népal","27130","-22",0,"pl","sg",0,1,18,"percep","high",1,1,19,"22"
"131",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",18,0,"percep_low","8","in","142","23820","leur fait cours","15596","142",1,"sg","sg",1,1,19,"percep","low",1,0,19,"22"
"132",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",15,0,"stat_low","5","in","136","25780","se lamentait","26755","136",1,"pl","sg",0,1,20,"stat","low",0,0,19,"22"
"133",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",38,0,"percep_low","28","in","86","7594","ont concourru aux JO","15051","86",1,"sg","pl",0,1,21,"percep","low",1,0,19,"22"
"134",9,1574688383,"c1ba0831ed40edb71f6bd4a2df2040bb","completion",32,0,"percep_high","22","in","7","9740","travaillent pour Interpol","24699","-1",0,"sg","pl",0,1,22,"percep","high",1,1,19,"22"
